Shell for /hpcfs/juno/junogpu/xuhangkun/SoftWare/VsCode/.local/share/virtualenvs/tianchi_channel_1-2IKVIXD7 already activated.
No action taken to avoid nested environments.
If the cuda is avaliable ?
True
Start getting data...
Finish getting data ~ v ~
[Info] Training performance will be written to file: ./user_data/model_data/TextRCNN/TextRCNN_train.csv
Namespace(batch_size=128, bert_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', dropout=0.5, eda_alpha=0.0, epoch=100, fold_index=-1, fold_k=5, frazing_bert_encode=False, hidden_size=256, input='./tcdata/train.csv', label_smoothing=0.0, lr=0.0005, lstm_dropout=0.5, lstm_layer=2, max_len=100, model='TextRCNN', n_aug=0.0, nclass=29, nemb=100, no_word2vec_pretrain=True, ntokens=859, output_dir='./user_data/model_data/TextRCNN', pad_token=858, save_mode='best', save_per_epoch=5, save_start_epoch=5, seed=None, stop_early=False, tokenizer_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', word2vec_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/word_pretrain/word2vector.model')
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
0th fold (total : 5)
Create model...
TextRCNNModel(
  (embed): Embedding(859, 100, padding_idx=858)
  (emb_dropout_layer): Dropout(p=0.5, inplace=False)
  (lstm): LSTM(100, 256, num_layers=2, batch_first=True, dropout=0.5, bidirectional=True)
  (W2): Linear(in_features=612, out_features=512, bias=True)
  (final_dropout_layer): Dropout(p=0.5, inplace=False)
  (fc): Linear(in_features=512, out_features=29, bias=True)
  (sigmoid): Sigmoid()
)
Start training...
[ Epoch 0 ]  - Training     loss : 0.25623 , acc : 0.918 , elapse : 0.31556 min  - Validation   loss : 0.21173 , acc : 0.930 , elapse : 0.05617 min    - [Info] The checkpoint file has been updated.
[ Epoch 1 ]  - Training     loss : 0.20388 , acc : 0.934 , elapse : 0.31286 min  - Validation   loss : 0.17512 , acc : 0.944 , elapse : 0.05593 min    - [Info] The checkpoint file has been updated.
[ Epoch 2 ]  - Training     loss : 0.16278 , acc : 0.946 , elapse : 0.31510 min  - Validation   loss : 0.15424 , acc : 0.950 , elapse : 0.05657 min    - [Info] The checkpoint file has been updated.
[ Epoch 3 ]  - Training     loss : 0.14114 , acc : 0.952 , elapse : 0.31489 min  - Validation   loss : 0.11673 , acc : 0.961 , elapse : 0.05629 min    - [Info] The checkpoint file has been updated.
[ Epoch 4 ]  - Training     loss : 0.11718 , acc : 0.959 , elapse : 0.31317 min  - Validation   loss : 0.10339 , acc : 0.966 , elapse : 0.05615 min    - [Info] The checkpoint file has been updated.
[ Epoch 5 ]  - Training     loss : 0.10901 , acc : 0.962 , elapse : 0.31280 min  - Validation   loss : 0.10030 , acc : 0.967 , elapse : 0.05556 min    - [Info] The checkpoint file has been updated.
[ Epoch 6 ]  - Training     loss : 0.10584 , acc : 0.964 , elapse : 0.31498 min  - Validation   loss : 0.08872 , acc : 0.972 , elapse : 0.05525 min    - [Info] The checkpoint file has been updated.
[ Epoch 7 ]  - Training     loss : 0.09279 , acc : 0.968 , elapse : 0.31373 min  - Validation   loss : 0.08051 , acc : 0.974 , elapse : 0.05546 min    - [Info] The checkpoint file has been updated.
[ Epoch 8 ]  - Training     loss : 0.08488 , acc : 0.970 , elapse : 0.31397 min  - Validation   loss : 0.07316 , acc : 0.976 , elapse : 0.05617 min    - [Info] The checkpoint file has been updated.
[ Epoch 9 ]  - Training     loss : 0.07914 , acc : 0.972 , elapse : 0.31244 min  - Validation   loss : 0.07019 , acc : 0.977 , elapse : 0.05581 min    - [Info] The checkpoint file has been updated.
[ Epoch 10 ]  - Training     loss : 0.07692 , acc : 0.973 , elapse : 0.31374 min  - Validation   loss : 0.06806 , acc : 0.978 , elapse : 0.05559 min    - [Info] The checkpoint file has been updated.
[ Epoch 11 ]  - Training     loss : 0.07478 , acc : 0.973 , elapse : 0.31616 min  - Validation   loss : 0.06783 , acc : 0.978 , elapse : 0.05574 min
[ Epoch 12 ]  - Training     loss : 0.07558 , acc : 0.973 , elapse : 0.31286 min  - Validation   loss : 0.06919 , acc : 0.977 , elapse : 0.05582 min
[ Epoch 13 ]  - Training     loss : 0.07213 , acc : 0.974 , elapse : 0.31327 min  - Validation   loss : 0.06316 , acc : 0.979 , elapse : 0.05582 min    - [Info] The checkpoint file has been updated.
[ Epoch 14 ]  - Training     loss : 0.06889 , acc : 0.975 , elapse : 0.31307 min  - Validation   loss : 0.05934 , acc : 0.980 , elapse : 0.05496 min    - [Info] The checkpoint file has been updated.
[ Epoch 15 ]  - Training     loss : 0.06468 , acc : 0.976 , elapse : 0.31471 min  - Validation   loss : 0.05679 , acc : 0.981 , elapse : 0.05605 min    - [Info] The checkpoint file has been updated.
[ Epoch 16 ]  - Training     loss : 0.06068 , acc : 0.977 , elapse : 0.31361 min  - Validation   loss : 0.05388 , acc : 0.982 , elapse : 0.05571 min    - [Info] The checkpoint file has been updated.
[ Epoch 17 ]  - Training     loss : 0.05828 , acc : 0.979 , elapse : 0.31343 min  - Validation   loss : 0.05207 , acc : 0.983 , elapse : 0.05563 min    - [Info] The checkpoint file has been updated.
[ Epoch 18 ]  - Training     loss : 0.05628 , acc : 0.979 , elapse : 0.31353 min  - Validation   loss : 0.05146 , acc : 0.983 , elapse : 0.05550 min    - [Info] The checkpoint file has been updated.
[ Epoch 19 ]  - Training     loss : 0.05405 , acc : 0.980 , elapse : 0.31441 min  - Validation   loss : 0.05062 , acc : 0.983 , elapse : 0.05471 min    - [Info] The checkpoint file has been updated.
[ Epoch 20 ]  - Training     loss : 0.05253 , acc : 0.980 , elapse : 0.31485 min  - Validation   loss : 0.04929 , acc : 0.984 , elapse : 0.05586 min    - [Info] The checkpoint file has been updated.
[ Epoch 21 ]  - Training     loss : 0.05100 , acc : 0.980 , elapse : 0.31350 min  - Validation   loss : 0.04906 , acc : 0.984 , elapse : 0.05606 min
[ Epoch 22 ]  - Training     loss : 0.05050 , acc : 0.981 , elapse : 0.31338 min  - Validation   loss : 0.04886 , acc : 0.984 , elapse : 0.05553 min    - [Info] The checkpoint file has been updated.
[ Epoch 23 ]  - Training     loss : 0.05016 , acc : 0.981 , elapse : 0.31417 min  - Validation   loss : 0.04870 , acc : 0.984 , elapse : 0.05557 min    - [Info] The checkpoint file has been updated.
[ Epoch 24 ]  - Training     loss : 0.05119 , acc : 0.980 , elapse : 0.31414 min  - Validation   loss : 0.04992 , acc : 0.983 , elapse : 0.05580 min
[ Epoch 25 ]  - Training     loss : 0.05320 , acc : 0.980 , elapse : 0.31344 min  - Validation   loss : 0.04806 , acc : 0.984 , elapse : 0.05645 min
[ Epoch 26 ]  - Training     loss : 0.05169 , acc : 0.980 , elapse : 0.31404 min  - Validation   loss : 0.04672 , acc : 0.984 , elapse : 0.05616 min    - [Info] The checkpoint file has been updated.
[ Epoch 27 ]  - Training     loss : 0.04947 , acc : 0.981 , elapse : 0.31380 min  - Validation   loss : 0.04635 , acc : 0.984 , elapse : 0.05640 min    - [Info] The checkpoint file has been updated.
[ Epoch 28 ]  - Training     loss : 0.04777 , acc : 0.981 , elapse : 0.31406 min  - Validation   loss : 0.04437 , acc : 0.985 , elapse : 0.05547 min    - [Info] The checkpoint file has been updated.
[ Epoch 29 ]  - Training     loss : 0.04712 , acc : 0.982 , elapse : 0.31450 min  - Validation   loss : 0.04401 , acc : 0.985 , elapse : 0.05698 min
