Shell for /hpcfs/juno/junogpu/xuhangkun/SoftWare/VsCode/.local/share/virtualenvs/tianchi_channel_1-2IKVIXD7 already activated.
No action taken to avoid nested environments.
If the cuda is avaliable ?
True
Start getting data...
Finish getting data ~ v ~
[Info] Training performance will be written to file: ./user_data/model_data/TextRCNN/TextRCNN_train.csv
Namespace(batch_size=128, bert_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', dropout=0.5, eda_alpha=0.0, epoch=100, fold_index=-1, fold_k=5, frazing_bert_encode=False, hidden_size=128, input='./tcdata/train.csv', label_smoothing=0.0, lr=0.0005, lstm_layer=2, max_len=100, model='TextRCNN', n_aug=0.0, nclass=29, nemb=100, no_word2vec_pretrain=True, ntokens=859, output_dir='./user_data/model_data/TextRCNN', pad_token=858, save_mode='best', save_per_epoch=5, save_start_epoch=5, seed=None, stop_early=False, tokenizer_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', word2vec_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/word_pretrain/word2vector.model')
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
0th fold (total : 5)
Create model...
TextRCNNModel(
  (embed): Embedding(859, 100, padding_idx=858)
  (emb_dropout_layer): Dropout(p=0.5, inplace=False)
  (lstm): LSTM(100, 128, num_layers=2, batch_first=True, dropout=0.1, bidirectional=True)
  (W2): Linear(in_features=356, out_features=256, bias=True)
  (final_dropout_layer): Dropout(p=0.5, inplace=False)
  (fc): Linear(in_features=256, out_features=29, bias=True)
  (sigmoid): Sigmoid()
)
Start training...
[ Epoch 23 ]  - Training     loss : 0.07527 , acc : 0.973 , elapse : 0.23824 min  - Validation   loss : 0.06834 , acc : 0.978 , elapse : 0.04473 min    - [Info] The checkpoint file has been updated.
[ Epoch 24 ]  - Training     loss : 0.07556 , acc : 0.972 , elapse : 0.23833 min  - Validation   loss : 0.06893 , acc : 0.978 , elapse : 0.04472 min
[ Epoch 25 ]  - Training     loss : 0.07552 , acc : 0.972 , elapse : 0.23836 min  - Validation   loss : 0.06517 , acc : 0.979 , elapse : 0.04481 min    - [Info] The checkpoint file has been updated.
[ Epoch 26 ]  - Training     loss : 0.07382 , acc : 0.973 , elapse : 0.23856 min  - Validation   loss : 0.06583 , acc : 0.979 , elapse : 0.04475 min
[ Epoch 27 ]  - Training     loss : 0.07066 , acc : 0.974 , elapse : 0.23879 min  - Validation   loss : 0.06090 , acc : 0.980 , elapse : 0.04481 min    - [Info] The checkpoint file has been updated.
[ Epoch 28 ]  - Training     loss : 0.06947 , acc : 0.974 , elapse : 0.23863 min  - Validation   loss : 0.06004 , acc : 0.981 , elapse : 0.04473 min    - [Info] The checkpoint file has been updated.
[ Epoch 29 ]  - Training     loss : 0.06739 , acc : 0.975 , elapse : 0.23864 min  - Validation   loss : 0.06016 , acc : 0.981 , elapse : 0.04477 min
[ Epoch 30 ]  - Training     loss : 0.06528 , acc : 0.976 , elapse : 0.23843 min  - Validation   loss : 0.05815 , acc : 0.981 , elapse : 0.04479 min
[ Epoch 31 ]  - Training     loss : 0.06341 , acc : 0.976 , elapse : 0.23864 min  - Validation   loss : 0.05708 , acc : 0.981 , elapse : 0.04483 min    - [Info] The checkpoint file has been updated.
[ Epoch 32 ]  - Training     loss : 0.06156 , acc : 0.977 , elapse : 0.23835 min  - Validation   loss : 0.05622 , acc : 0.982 , elapse : 0.04480 min    - [Info] The checkpoint file has been updated.
