Shell for /hpcfs/juno/junogpu/xuhangkun/SoftWare/VsCode/.local/share/virtualenvs/tianchi_channel_1-2IKVIXD7 already activated.
No action taken to avoid nested environments.
If the cuda is avaliable ?
True
Start getting data...
Finish getting data ~ v ~
[Info] Training performance will be written to file: ./user_data/model_data/TextRCNN/TextRCNN_train.csv
Namespace(batch_size=128, bert_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', dropout=0.5, eda_alpha=0.0, epoch=100, fold_index=-1, fold_k=5, frazing_bert_encode=False, hidden_size=512, input='./tcdata/train.csv', label_smoothing=0.0, lr=0.0005, lstm_layer=2, max_len=100, model='TextRCNN', n_aug=0.0, nclass=29, nemb=100, no_word2vec_pretrain=True, ntokens=859, output_dir='./user_data/model_data/TextRCNN', pad_token=858, save_mode='best', save_per_epoch=5, save_start_epoch=5, seed=None, stop_early=False, tokenizer_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/bert', word2vec_path='/hpcfs/juno/junogpu/xuhangkun/ML/MyselfProject/Test/tianchi_channel_1/user_data/word_pretrain/word2vector.model')
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
0th fold (total : 5)
Create model...
TextRCNNModel(
  (embed): Embedding(859, 100, padding_idx=858)
  (emb_dropout_layer): Dropout(p=0.5, inplace=False)
  (lstm): LSTM(100, 512, num_layers=2, batch_first=True, dropout=0.1, bidirectional=True)
  (W2): Linear(in_features=1124, out_features=1024, bias=True)
  (final_dropout_layer): Dropout(p=0.5, inplace=False)
  (fc): Linear(in_features=1024, out_features=29, bias=True)
  (sigmoid): Sigmoid()
)
Start training...
[ Epoch 0 ]  - Training     loss : 0.23285 , acc : 0.927 , elapse : 0.34699 min  - Validation   loss : 0.18241 , acc : 0.945 , elapse : 0.05134 min    - [Info] The checkpoint file has been updated.
[ Epoch 1 ]  - Training     loss : 0.16724 , acc : 0.944 , elapse : 0.34656 min  - Validation   loss : 0.14649 , acc : 0.951 , elapse : 0.05115 min    - [Info] The checkpoint file has been updated.
[ Epoch 2 ]  - Training     loss : 0.13267 , acc : 0.954 , elapse : 0.34658 min  - Validation   loss : 0.12018 , acc : 0.960 , elapse : 0.05130 min    - [Info] The checkpoint file has been updated.
[ Epoch 3 ]  - Training     loss : 0.11429 , acc : 0.960 , elapse : 0.34708 min  - Validation   loss : 0.09247 , acc : 0.968 , elapse : 0.05128 min    - [Info] The checkpoint file has been updated.
[ Epoch 4 ]  - Training     loss : 0.09254 , acc : 0.967 , elapse : 0.34650 min  - Validation   loss : 0.07858 , acc : 0.974 , elapse : 0.05165 min    - [Info] The checkpoint file has been updated.
[ Epoch 5 ]  - Training     loss : 0.08446 , acc : 0.970 , elapse : 0.34695 min  - Validation   loss : 0.07639 , acc : 0.975 , elapse : 0.05126 min    - [Info] The checkpoint file has been updated.
[ Epoch 6 ]  - Training     loss : 0.08275 , acc : 0.970 , elapse : 0.34650 min  - Validation   loss : 0.07090 , acc : 0.976 , elapse : 0.05133 min    - [Info] The checkpoint file has been updated.
[ Epoch 7 ]  - Training     loss : 0.07448 , acc : 0.973 , elapse : 0.34699 min  - Validation   loss : 0.06296 , acc : 0.979 , elapse : 0.05112 min    - [Info] The checkpoint file has been updated.
[ Epoch 8 ]  - Training     loss : 0.06731 , acc : 0.975 , elapse : 0.34670 min  - Validation   loss : 0.05699 , acc : 0.980 , elapse : 0.05144 min    - [Info] The checkpoint file has been updated.
[ Epoch 9 ]  - Training     loss : 0.06178 , acc : 0.977 , elapse : 0.34712 min  - Validation   loss : 0.05476 , acc : 0.981 , elapse : 0.05152 min    - [Info] The checkpoint file has been updated.
[ Epoch 10 ]  - Training     loss : 0.05820 , acc : 0.978 , elapse : 0.34681 min  - Validation   loss : 0.05198 , acc : 0.982 , elapse : 0.05141 min    - [Info] The checkpoint file has been updated.
[ Epoch 11 ]  - Training     loss : 0.05707 , acc : 0.979 , elapse : 0.34843 min  - Validation   loss : 0.05194 , acc : 0.982 , elapse : 0.05106 min    - [Info] The checkpoint file has been updated.
[ Epoch 12 ]  - Training     loss : 0.05760 , acc : 0.978 , elapse : 0.34692 min  - Validation   loss : 0.05221 , acc : 0.982 , elapse : 0.05132 min
[ Epoch 13 ]  - Training     loss : 0.05650 , acc : 0.979 , elapse : 0.34689 min  - Validation   loss : 0.04946 , acc : 0.983 , elapse : 0.05132 min    - [Info] The checkpoint file has been updated.
[ Epoch 14 ]  - Training     loss : 0.05328 , acc : 0.980 , elapse : 0.34672 min  - Validation   loss : 0.04567 , acc : 0.984 , elapse : 0.05132 min    - [Info] The checkpoint file has been updated.
[ Epoch 15 ]  - Training     loss : 0.04958 , acc : 0.981 , elapse : 0.34696 min  - Validation   loss : 0.04449 , acc : 0.985 , elapse : 0.05124 min    - [Info] The checkpoint file has been updated.
[ Epoch 16 ]  - Training     loss : 0.04728 , acc : 0.981 , elapse : 0.34662 min  - Validation   loss : 0.04343 , acc : 0.985 , elapse : 0.05123 min
[ Epoch 17 ]  - Training     loss : 0.04429 , acc : 0.982 , elapse : 0.34696 min  - Validation   loss : 0.04137 , acc : 0.986 , elapse : 0.05122 min    - [Info] The checkpoint file has been updated.
[ Epoch 18 ]  - Training     loss : 0.04138 , acc : 0.983 , elapse : 0.34676 min  - Validation   loss : 0.04004 , acc : 0.986 , elapse : 0.05120 min    - [Info] The checkpoint file has been updated.
[ Epoch 19 ]  - Training     loss : 0.03951 , acc : 0.984 , elapse : 0.34710 min  - Validation   loss : 0.03988 , acc : 0.986 , elapse : 0.05120 min    - [Info] The checkpoint file has been updated.
[ Epoch 20 ]  - Training     loss : 0.03748 , acc : 0.984 , elapse : 0.34660 min  - Validation   loss : 0.03818 , acc : 0.987 , elapse : 0.05140 min    - [Info] The checkpoint file has been updated.
[ Epoch 21 ]  - Training     loss : 0.03638 , acc : 0.985 , elapse : 0.34720 min  - Validation   loss : 0.03794 , acc : 0.987 , elapse : 0.05124 min    - [Info] The checkpoint file has been updated.
[ Epoch 22 ]  - Training     loss : 0.03532 , acc : 0.985 , elapse : 0.34679 min  - Validation   loss : 0.03764 , acc : 0.987 , elapse : 0.05138 min    - [Info] The checkpoint file has been updated.
[ Epoch 23 ]  - Training     loss : 0.03449 , acc : 0.985 , elapse : 0.34696 min  - Validation   loss : 0.03740 , acc : 0.987 , elapse : 0.05122 min    - [Info] The checkpoint file has been updated.
[ Epoch 24 ]  - Training     loss : 0.03690 , acc : 0.984 , elapse : 0.34677 min  - Validation   loss : 0.04192 , acc : 0.985 , elapse : 0.05141 min
[ Epoch 25 ]  - Training     loss : 0.03913 , acc : 0.984 , elapse : 0.34698 min  - Validation   loss : 0.03914 , acc : 0.987 , elapse : 0.05108 min
[ Epoch 26 ]  - Training     loss : 0.03762 , acc : 0.984 , elapse : 0.34676 min  - Validation   loss : 0.03886 , acc : 0.986 , elapse : 0.05131 min
[ Epoch 27 ]  - Training     loss : 0.03522 , acc : 0.985 , elapse : 0.34704 min  - Validation   loss : 0.03844 , acc : 0.987 , elapse : 0.05114 min
[ Epoch 28 ]  - Training     loss : 0.03400 , acc : 0.985 , elapse : 0.34672 min  - Validation   loss : 0.03936 , acc : 0.987 , elapse : 0.05140 min
[ Epoch 29 ]  - Training     loss : 0.03212 , acc : 0.986 , elapse : 0.34688 min  - Validation   loss : 0.03581 , acc : 0.988 , elapse : 0.05127 min    - [Info] The checkpoint file has been updated.
[ Epoch 30 ]  - Training     loss : 0.03036 , acc : 0.986 , elapse : 0.34689 min  - Validation   loss : 0.03549 , acc : 0.988 , elapse : 0.05146 min    - [Info] The checkpoint file has been updated.
[ Epoch 31 ]  - Training     loss : 0.02897 , acc : 0.986 , elapse : 0.34699 min  - Validation   loss : 0.03330 , acc : 0.988 , elapse : 0.05112 min    - [Info] The checkpoint file has been updated.
[ Epoch 32 ]  - Training     loss : 0.02692 , acc : 0.987 , elapse : 0.34687 min  - Validation   loss : 0.03335 , acc : 0.988 , elapse : 0.05140 min
[ Epoch 33 ]  - Training     loss : 0.02587 , acc : 0.988 , elapse : 0.34699 min  - Validation   loss : 0.03272 , acc : 0.988 , elapse : 0.05116 min    - [Info] The checkpoint file has been updated.
[ Epoch 34 ]  - Training     loss : 0.02460 , acc : 0.988 , elapse : 0.34683 min  - Validation   loss : 0.03185 , acc : 0.989 , elapse : 0.05143 min    - [Info] The checkpoint file has been updated.
[ Epoch 35 ]  - Training     loss : 0.02349 , acc : 0.989 , elapse : 0.34703 min  - Validation   loss : 0.03190 , acc : 0.989 , elapse : 0.05119 min
[ Epoch 36 ]  - Training     loss : 0.02209 , acc : 0.989 , elapse : 0.34669 min  - Validation   loss : 0.03012 , acc : 0.989 , elapse : 0.05123 min    - [Info] The checkpoint file has been updated.
[ Epoch 37 ]  - Training     loss : 0.02160 , acc : 0.989 , elapse : 0.34681 min  - Validation   loss : 0.03050 , acc : 0.989 , elapse : 0.05128 min
[ Epoch 38 ]  - Training     loss : 0.02032 , acc : 0.990 , elapse : 0.34723 min  - Validation   loss : 0.02985 , acc : 0.989 , elapse : 0.05121 min
[ Epoch 39 ]  - Training     loss : 0.01936 , acc : 0.990 , elapse : 0.34673 min  - Validation   loss : 0.02912 , acc : 0.989 , elapse : 0.05127 min
[ Epoch 40 ]  - Training     loss : 0.01860 , acc : 0.990 , elapse : 0.34702 min  - Validation   loss : 0.02856 , acc : 0.990 , elapse : 0.05119 min    - [Info] The checkpoint file has been updated.
[ Epoch 41 ]  - Training     loss : 0.01797 , acc : 0.990 , elapse : 0.34675 min  - Validation   loss : 0.02829 , acc : 0.990 , elapse : 0.05135 min    - [Info] The checkpoint file has been updated.
[ Epoch 42 ]  - Training     loss : 0.01777 , acc : 0.991 , elapse : 0.34709 min  - Validation   loss : 0.02808 , acc : 0.990 , elapse : 0.05120 min
[ Epoch 43 ]  - Training     loss : 0.01728 , acc : 0.991 , elapse : 0.34665 min  - Validation   loss : 0.02792 , acc : 0.990 , elapse : 0.05147 min
[ Epoch 44 ]  - Training     loss : 0.01663 , acc : 0.991 , elapse : 0.34745 min  - Validation   loss : 0.02757 , acc : 0.990 , elapse : 0.05140 min    - [Info] The checkpoint file has been updated.
[ Epoch 45 ]  - Training     loss : 0.01663 , acc : 0.991 , elapse : 0.34681 min  - Validation   loss : 0.02756 , acc : 0.990 , elapse : 0.05128 min    - [Info] The checkpoint file has been updated.
[ Epoch 46 ]  - Training     loss : 0.01633 , acc : 0.991 , elapse : 0.34682 min  - Validation   loss : 0.02750 , acc : 0.990 , elapse : 0.05104 min
[ Epoch 47 ]  - Training     loss : 0.01610 , acc : 0.991 , elapse : 0.34690 min  - Validation   loss : 0.02744 , acc : 0.990 , elapse : 0.05132 min
[ Epoch 48 ]  - Training     loss : 0.01614 , acc : 0.991 , elapse : 0.34680 min  - Validation   loss : 0.02742 , acc : 0.990 , elapse : 0.05132 min
[ Epoch 49 ]  - Training     loss : 0.01969 , acc : 0.990 , elapse : 0.34699 min  - Validation   loss : 0.03076 , acc : 0.989 , elapse : 0.05117 min
[ Epoch 50 ]  - Training     loss : 0.02080 , acc : 0.989 , elapse : 0.34675 min  - Validation   loss : 0.03157 , acc : 0.989 , elapse : 0.05138 min
[ Epoch 51 ]  - Training     loss : 0.01958 , acc : 0.990 , elapse : 0.34694 min  - Validation   loss : 0.02955 , acc : 0.990 , elapse : 0.05125 min
[ Epoch 52 ]  - Training     loss : 0.01874 , acc : 0.990 , elapse : 0.34664 min  - Validation   loss : 0.02921 , acc : 0.990 , elapse : 0.05136 min
[ Epoch 53 ]  - Training     loss : 0.01776 , acc : 0.990 , elapse : 0.34703 min  - Validation   loss : 0.02922 , acc : 0.990 , elapse : 0.05119 min
[ Epoch 54 ]  - Training     loss : 0.01709 , acc : 0.991 , elapse : 0.34684 min  - Validation   loss : 0.02899 , acc : 0.990 , elapse : 0.05131 min
[ Epoch 55 ]  - Training     loss : 0.01648 , acc : 0.991 , elapse : 0.34699 min  - Validation   loss : 0.03047 , acc : 0.990 , elapse : 0.05125 min
